fecha_hora,store_id,tipo,estado,email,estado_envio,fecha_envio
2025-08-08 17:50:26,189321,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189322,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189341,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189391,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189421,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189471,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189491,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189511,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189521,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189701,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189711,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189761,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189781,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189801,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189851,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189901,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189951,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,189961,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190061,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190101,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190141,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190261,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190391,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190421,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190431,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190461,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190471,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190491,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190501,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190522,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190571,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190681,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190711,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190791,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190821,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,190951,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191031,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191161,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191361,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191441,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191451,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191481,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191541,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191721,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191781,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191861,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191881,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191931,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191951,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,191961,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192121,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192251,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192291,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192361,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192371,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192381,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192391,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192481,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192521,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192601,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192671,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192721,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,192793,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193031,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193141,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193202,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193231,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193232,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193261,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193311,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193321,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193451,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193491,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193511,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193512,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193521,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193571,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193681,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193831,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193851,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193921,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,193991,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194151,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194201,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194271,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194341,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194401,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194451,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194471,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194531,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194741,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194761,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194791,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194831,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194901,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194931,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194933,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,194971,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195001,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195011,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195021,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195051,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195061,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195151,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195161,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195171,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195301,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195331,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195341,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195391,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195431,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195481,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195651,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195701,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195761,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195801,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195881,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,195981,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196001,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196041,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196101,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196131,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196171,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196201,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196261,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196281,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196301,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196371,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196381,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196401,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196481,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196491,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196571,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196581,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196601,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196641,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196681,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196691,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196701,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196741,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196751,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196791,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196821,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196861,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196881,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196911,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196931,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,196991,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197061,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197071,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197101,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197131,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197251,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197291,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197491,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197521,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197631,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197711,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197751,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197831,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197861,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197911,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197931,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,197961,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198021,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198041,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198131,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198141,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198171,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198221,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198241,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198301,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198311,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198351,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198411,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198431,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198691,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198761,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198851,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198861,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,198901,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199001,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199041,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199221,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199231,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199351,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199361,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199501,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199532,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199571,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199651,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199741,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199821,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199841,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199871,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199881,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,199991,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200001,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200061,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200111,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200281,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200331,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200391,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200461,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200463,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200511,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200551,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200711,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200801,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200821,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200831,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,200871,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201121,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201131,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201141,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201151,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201191,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201201,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201291,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201301,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201331,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201341,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201361,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201441,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201461,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201571,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201831,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201851,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201881,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,201931,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202041,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202101,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202121,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202131,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202132,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202133,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202135,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202136,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202171,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202291,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202521,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202541,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202591,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202681,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202721,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202761,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202771,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202831,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202841,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,202991,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203071,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203161,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203281,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203291,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203301,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203341,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203351,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203421,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203441,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203461,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203611,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203691,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203701,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203721,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203741,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203771,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203791,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203821,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,203891,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204061,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204121,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204131,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204151,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204191,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204341,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204351,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204361,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204371,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204401,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204551,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204571,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204591,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204621,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204661,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204663,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204671,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204672,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204673,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204791,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204841,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204871,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204881,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204911,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204921,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204941,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204951,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,204952,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205001,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205101,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205201,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205211,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205231,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205241,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205301,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205341,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205441,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205571,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205572,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205771,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205951,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,205961,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206031,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206051,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206071,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206161,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206271,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206441,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206481,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206521,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206591,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206671,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206711,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206721,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206801,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206802,correo,enviado,,enviado,2025-08-08 17:50:26
2025-08-08 17:50:26,206871,correo,enviado,,enviado,2025-08-08 17:50:26
